strategy,sl,tp,min_liquidity_m,max_positions,threshold,dynamic_sizing,return_pct,win_rate,max_drawdown,sharpe,total_trades,score
T1_blended_top5,2,4,10.0,1,0.0,False,11.79,39.33,-30.73,0.76,89,0.6539678537661519
T1_top5,3,6,10.0,5,0.6,False,8.52,43.84,-21.99,0.71,365,0.6337190082644628
T1_top5,3,6,5.0,5,0.0,False,9.63,42.63,-25.18,0.72,434,0.632681436210848
T1_blended_top5,2,4,10.0,5,0.55,True,10.52,41.74,-27.87,0.72,115,0.6267544163491513
T1_blended_top5,5,10,10.0,5,0.58,False,8.6,46.18,-23.31,0.69,275,0.597860962566845
T3_top5,0,0,10.0,5,0.0,True,18.46,57.14,-61.77,0.98,42,0.5822972757686793
T1_top5,3,6,10.0,5,0.0,True,10.59,44.64,-30.14,0.71,112,0.5815317919075145
T3_top5,3,6,10.0,5,0.55,False,7.41,39.58,-20.18,0.63,240,0.5702691218130311
T1_blended_top5,2,4,5.0,3,0.6,False,8.85,40.56,-25.86,0.68,143,0.5535368577810872
T3_top5,2,4,5.0,1,0.0,True,13.65,37.33,-43.72,0.81,75,0.5524709302325582
T3_top5,2,4,5.0,1,0.0,False,13.65,37.33,-43.72,0.81,75,0.5524709302325582
T1_top5,3,6,5.0,3,0.6,False,10.33,44.59,-31.83,0.73,222,0.5443466341760584
T1_blended_top5,5,10,10.0,5,0.58,True,11.64,48.91,-36.65,0.74,92,0.5379442231075697
T1_top5,5,10,5.0,5,0.58,False,10.27,46.76,-32.12,0.73,417,0.5364462560386474
T1_blended_top5,3,6,5.0,3,0.0,True,14.77,46.85,-50.5,0.86,111,0.5334407766990291
T1_top5,3,6,5.0,5,0.58,False,8.55,43.41,-27.0,0.67,417,0.5099464285714286
T3_top5,3,6,10.0,3,0.58,True,7.89,45.83,-24.56,0.65,72,0.509330985915493
T1_blended_top5,3,6,10.0,3,0.6,True,10.22,49.3,-34.04,0.72,71,0.5016666666666667
T1_blended_top5,3,6,10.0,3,0.0,True,8.81,45.54,-28.95,0.69,112,0.49712520868113524
T1_blended_top5,2,4,10.0,5,0.6,True,8.72,42.86,-29.7,0.66,77,0.4715048859934854
T1_top5,2,4,5.0,5,0.55,False,7.07,39.95,-23.61,0.61,428,0.4625233644859813
T1_blended_top5,2,4,5.0,3,0.58,False,7.85,41.67,-26.96,0.64,180,0.46044349070100143
T1_blended_top5,5,10,5.0,1,0.6,True,12.85,46.43,-50.37,0.78,56,0.4452598793069885
T1_blended_top5,5,10,5.0,1,0.6,False,12.85,46.43,-50.37,0.78,56,0.4452598793069885
T1_blended_top5,5,10,5.0,3,0.58,True,11.17,47.78,-46.54,0.77,90,0.41587925957088767
T3_top5,0,0,10.0,1,0.0,False,13.61,57.69,-61.77,0.9,26,0.4119643141628166
T3_top5,0,0,10.0,1,0.0,True,13.61,57.69,-61.77,0.9,26,0.4119643141628166
T1_blended_top5,5,10,5.0,5,0.0,False,7.76,45.23,-30.78,0.62,440,0.395569540591567
T1_top5,5,10,10.0,5,0.58,True,8.04,47.71,-35.24,0.65,109,0.36605960264900655
T1_blended_top5,2,4,5.0,5,0.0,False,6.07,38.86,-25.11,0.56,440,0.3626656453466105
T1_top5,5,10,10.0,1,0.58,False,7.39,45.68,-35.24,0.64,81,0.3344260485651214
T1_top5,5,10,10.0,1,0.58,True,7.39,45.68,-35.24,0.64,81,0.3344260485651214
T1_blended_top5,2,4,5.0,1,0.55,True,10.13,39.08,-52.47,0.71,87,0.3239629698896578
T1_blended_top5,2,4,5.0,1,0.55,False,10.13,39.08,-52.47,0.71,87,0.3239629698896578
T1_blended_top5,3,6,5.0,5,0.55,False,5.91,42.69,-28.13,0.54,431,0.31244078269824926
T1_top5,5,10,5.0,5,0.0,False,6.62,46.08,-32.94,0.57,434,0.3062286387743076
T3_top5,3,6,5.0,5,0.0,False,6.06,37.22,-29.86,0.55,317,0.3043745949449125
T1_blended_top5,2,4,10.0,5,0.0,True,6.15,41.03,-30.73,0.55,117,0.3004254648597542
T1_blended_top5,5,10,5.0,3,0.6,False,6.16,46.85,-31.86,0.58,143,0.2961898965307365
T1_blended_top5,5,10,5.0,5,0.6,True,8.46,50.54,-50.37,0.65,93,0.27173447537473233
T1_blended_top5,2,4,10.0,3,0.6,True,5.0,45.07,-29.7,0.55,71,0.25244299674267107
T1_top5,3,6,5.0,1,0.58,True,7.81,43.21,-50.84,0.65,81,0.2485821759259259
T1_top5,3,6,5.0,1,0.58,False,7.81,43.21,-50.84,0.65,81,0.2485821759259259
T1_blended_top5,2,4,5.0,1,0.0,True,7.93,38.64,-53.43,0.64,88,0.23893441117031047
T1_blended_top5,2,4,5.0,1,0.0,False,7.93,38.64,-53.43,0.64,88,0.23893441117031047
T1_top5,7,14,5.0,5,0.55,False,5.55,47.9,-35.64,0.53,428,0.23175491266375547
T1_blended_top5,5,10,10.0,1,0.6,False,6.09,50.0,-43.34,0.57,50,0.21563599458728008
T1_blended_top5,5,10,10.0,1,0.6,True,6.09,50.0,-43.34,0.57,50,0.21563599458728008
T1_blended_top5,7,14,10.0,5,0.6,False,3.91,46.19,-25.89,0.44,197,0.2093863889921904
T3_top5,0,0,10.0,3,0.0,True,6.68,55.88,-61.77,0.83,34,0.19474908395730445
T1_blended_top5,5,10,5.0,5,0.55,False,4.45,45.24,-32.91,0.47,431,0.19290769684458867
T3_top5,3,6,5.0,3,0.0,False,4.07,38.14,-31.89,0.5,194,0.18561872909698995
T1_top5,2,4,5.0,5,0.0,False,3.22,39.4,-25.59,0.4,434,0.16953742008273787
T1_blended_top5,5,10,5.0,3,0.58,False,3.55,46.67,-33.9,0.49,180,0.15156160458452722
T1_blended_top5,7,14,10.0,3,0.58,False,2.67,49.14,-24.56,0.45,175,0.15146713615023474
T1_blended_top5,2,4,5.0,5,0.55,True,5.15,43.65,-52.47,0.56,126,0.15025247802506078
T1_blended_top5,3,6,5.0,3,0.0,False,3.27,42.64,-32.12,0.47,258,0.1451358695652174
T1_top5,3,6,5.0,1,0.6,True,4.62,43.59,-52.29,0.56,78,0.1352448864702571
T1_top5,3,6,5.0,1,0.6,False,4.62,43.59,-52.29,0.56,78,0.1352448864702571
T1_top5,3,6,5.0,1,0.55,True,4.58,42.68,-52.31,0.56,82,0.13402363534046147
T1_top5,3,6,5.0,1,0.55,False,4.58,42.68,-52.31,0.56,82,0.13402363534046147
T1_blended_top5,7,14,5.0,3,0.6,False,3.18,48.25,-35.85,0.47,143,0.12685481682496608
T1_blended_top5,7,14,5.0,5,0.0,False,3.08,46.82,-34.38,0.43,440,0.12448841153193893
T1_top5,3,6,10.0,3,0.58,True,2.26,45.19,-30.14,0.51,104,0.10958895311496467
T1_top5,3,6,5.0,5,0.58,True,3.41,47.5,-50.84,0.52,120,0.09998456790123457
T1_blended_top5,5,10,5.0,3,0.6,True,3.2,48.1,-50.37,0.56,79,0.09717734086042439
T1_blended_top5,2,4,5.0,5,0.0,True,3.05,43.31,-53.43,0.49,127,0.08349255925041336
T1_blended_top5,3,6,5.0,3,0.55,False,1.59,43.2,-32.12,0.41,250,0.06769021739130435
T1_blended_top5,5,10,10.0,3,0.58,True,1.63,49.4,-36.65,0.5,83,0.0649402390438247
T1_top5,3,6,5.0,1,0.0,True,2.35,42.17,-53.33,0.5,83,0.06488128106018776
T1_top5,3,6,5.0,1,0.0,False,2.35,42.17,-53.33,0.5,83,0.06488128106018776
T3_top5,2,4,10.0,3,0.58,True,1.16,41.03,-25.91,0.42,78,0.061211445559271646
T1_top5,5,10,5.0,3,0.6,False,1.45,46.85,-36.08,0.42,222,0.05552858683926645
T1_blended_top5,2,4,5.0,3,0.55,True,1.82,41.82,-52.47,0.52,110,0.051737422853936794
T1_top5,5,10,10.0,5,0.6,True,1.24,48.11,-35.24,0.46,106,0.049955849889624725
T1_blended_top5,5,10,10.0,5,0.6,False,0.99,44.16,-24.38,0.27,197,0.049539007092198585
T3_top5,2,4,10.0,1,0.55,True,0.92,34.85,-35.73,0.33,66,0.033313367819221354
T3_top5,2,4,10.0,1,0.55,False,0.92,34.85,-35.73,0.33,66,0.033313367819221354
T1_top5,5,10,10.0,1,0.6,False,0.63,46.15,-35.24,0.44,78,0.025033112582781455
T1_top5,5,10,10.0,1,0.6,True,0.63,46.15,-35.24,0.44,78,0.025033112582781455
T1_top5,3,6,5.0,3,0.55,False,0.59,42.51,-32.3,0.37,247,0.024273273273273277
T1_blended_top5,7,14,5.0,3,0.58,False,0.54,48.89,-37.36,0.39,180,0.019567257559958293
T1_top5,2,4,5.0,5,0.58,False,0.25,40.05,-28.48,0.24,417,0.010515603799185888
T1_top5,3,6,5.0,5,0.6,True,0.34,47.86,-52.29,0.43,117,0.009123662976168137
T1_top5,3,6,5.0,5,0.55,True,0.3,47.11,-52.31,0.43,121,0.008047270680922904
T3_top5,2,4,10.0,3,0.58,False,0.13,39.47,-24.56,0.33,152,0.006764475743348984
T1_blended_top5,7,14,10.0,3,0.6,False,0.12,48.09,-25.08,0.34,131,0.006165644171779142
T1_blended_top5,7,14,5.0,1,0.58,False,-0.02,47.76,-57.81,0.46,67,-0.0004965141982656011
T1_blended_top5,7,14,5.0,1,0.58,True,-0.02,47.76,-57.81,0.46,67,-0.0004965141982656011
T1_blended_top5,2,4,5.0,3,0.0,True,-0.22,41.44,-53.43,0.47,111,-0.005941576336579092
T1_blended_top5,5,10,10.0,5,0.55,True,-0.22,48.7,-38.78,0.42,115,-0.007853192559074912
T1_blended_top5,5,10,10.0,1,0.55,True,-0.24,47.13,-38.78,0.43,87,-0.008627450980392156
T1_blended_top5,5,10,10.0,1,0.55,False,-0.24,47.13,-38.78,0.43,87,-0.008627450980392156
T1_blended_top5,7,14,5.0,1,0.6,True,-0.39,48.21,-57.97,0.42,56,-0.00939121587247753
T1_blended_top5,7,14,5.0,1,0.6,False,-0.39,48.21,-57.97,0.42,56,-0.00939121587247753
T3_top5,5,10,10.0,3,0.55,False,-0.36,38.64,-25.8,0.35,132,-0.018134328358208957
T1_top5,5,10,10.0,5,0.55,False,-0.54,44.63,-27.99,0.24,428,-0.02309761986892032
T1_blended_top5,3,6,10.0,5,0.58,False,-0.49,41.82,-21.7,0.17,275,-0.025255506607929516
T1_top5,7,14,5.0,5,0.58,False,-0.87,47.96,-39.55,0.25,417,-0.026818742293464863
T1_blended_top5,7,14,5.0,5,0.55,False,-0.83,46.64,-36.87,0.25,431,-0.02739635595458146
T1_top5,3,6,10.0,3,0.6,True,-0.77,45.54,-30.14,0.42,101,-0.035112395632626844
T1_top5,5,10,10.0,3,0.6,False,-0.77,47.84,-28.29,0.34,232,-0.03522703994537385
T1_blended_top5,2,4,5.0,5,0.55,False,-1.22,38.75,-30.25,0.15,431,-0.04489599999999999
T1_top5,3,6,5.0,5,0.0,True,-1.83,46.72,-53.33,0.37,122,-0.04614577581446715
T1_top5,2,4,10.0,1,0.58,False,-1.18,38.27,-30.99,0.28,81,-0.04721475461081588
T1_top5,2,4,10.0,1,0.58,True,-1.18,38.27,-30.99,0.28,81,-0.04721475461081588
T1_top5,3,6,5.0,3,0.58,False,-2.06,42.92,-33.92,0.27,240,-0.07491981672394044
T3_top5,5,10,10.0,1,0.0,False,-3.62,37.93,-59.3,0.33,58,-0.07984411276948591
T3_top5,5,10,10.0,1,0.0,True,-3.62,37.93,-59.3,0.33,58,-0.07984411276948591
T1_top5,3,6,5.0,3,0.58,True,-2.92,45.19,-50.84,0.42,104,-0.07998456790123455
T1_top5,2,4,10.0,1,0.6,True,-2.27,38.46,-31.75,0.23,78,-0.08525496183206108
T1_top5,2,4,10.0,1,0.6,False,-2.27,38.46,-31.75,0.23,78,-0.08525496183206108
T1_top5,5,10,10.0,5,0.55,True,-2.49,46.85,-35.24,0.36,111,-0.09344370860927152
T1_top5,5,10,10.0,5,0.58,False,-2.53,45.08,-28.69,0.13,417,-0.09629168070057256
T1_top5,2,4,5.0,1,0.58,True,-4.44,37.04,-56.24,0.26,81,-0.09773584905660378
T1_top5,2,4,5.0,1,0.58,False,-4.44,37.04,-56.24,0.26,81,-0.09773584905660378
T3_top5,2,4,10.0,5,0.58,True,-2.65,42.35,-29.8,0.15,85,-0.09894480519480518
T3_top5,3,6,10.0,3,0.58,False,-2.27,41.13,-24.56,0.24,141,-0.11012519561815337
T1_top5,5,10,10.0,1,0.55,False,-3.08,44.58,-35.24,0.34,83,-0.1138852097130243
T1_top5,5,10,10.0,1,0.55,True,-3.08,44.58,-35.24,0.34,83,-0.1138852097130243
T1_top5,2,4,5.0,1,0.6,True,-5.49,37.18,-56.72,0.22,78,-0.11603950103950104
T1_top5,2,4,5.0,1,0.6,False,-5.49,37.18,-56.72,0.22,78,-0.11603950103950104
T1_blended_top5,7,14,5.0,5,0.58,True,-5.29,51.43,-57.81,0.31,105,-0.11783540214249277
T1_top5,2,4,5.0,1,0.55,False,-6.35,36.59,-57.12,0.19,82,-0.13001548520302822
T1_top5,2,4,5.0,1,0.55,True,-6.35,36.59,-57.12,0.19,82,-0.13001548520302822
T1_blended_top5,5,10,10.0,5,0.6,True,-5.02,48.05,-43.34,0.18,77,-0.13359494812810102
T1_top5,7,14,5.0,5,0.0,False,-5.24,47.47,-40.45,0.08,434,-0.1365307599517491
T1_top5,3,6,5.0,3,0.0,False,-4.14,41.67,-33.74,0.19,252,-0.14181347150259063
T1_top5,7,14,5.0,3,0.6,False,-5.06,49.1,-41.27,0.21,222,-0.14484504376626445
T1_top5,3,6,5.0,3,0.6,True,-5.79,45.54,-52.29,0.34,101,-0.1455920435353725
T1_top5,3,6,5.0,3,0.55,True,-5.83,44.76,-52.31,0.34,105,-0.14654286250234477
T1_top5,2,4,10.0,5,0.6,False,-3.2,40.27,-20.68,-0.01,365,-0.14760147601476015
T1_blended_top5,7,14,10.0,1,0.58,True,-5.45,51.61,-44.22,0.27,62,-0.15306280406899603
T1_blended_top5,7,14,10.0,1,0.58,False,-5.45,51.61,-44.22,0.27,62,-0.15306280406899603
T1_top5,3,6,10.0,3,0.6,False,-4.01,44.4,-29.53,0.17,232,-0.15367507369800196
T1_top5,2,4,5.0,3,0.6,False,-4.25,40.09,-30.96,0.16,222,-0.15425531914893614
T1_blended_top5,3,6,10.0,3,0.58,False,-3.39,44.0,-24.56,0.17,175,-0.15517605633802817
T1_top5,2,4,5.0,1,0.0,True,-8.22,36.14,-57.98,0.13,83,-0.15748728382502541
T1_top5,2,4,5.0,1,0.0,False,-8.22,36.14,-57.98,0.13,83,-0.15748728382502541
T1_blended_top5,7,14,5.0,5,0.6,True,-7.75,51.61,-57.97,0.2,93,-0.1577073088010853
T1_top5,3,6,10.0,3,0.55,True,-3.78,44.34,-30.14,0.33,106,-0.1614450867052023
T1_top5,2,4,10.0,1,0.55,False,-5.1,37.35,-33.72,0.12,83,-0.16451612903225807
T1_top5,2,4,10.0,1,0.55,True,-5.1,37.35,-33.72,0.12,83,-0.16451612903225807
T1_blended_top5,2,4,10.0,3,0.55,True,-3.7,40.91,-27.87,0.29,110,-0.16532732940768965
T1_top5,2,4,5.0,5,0.58,True,-8.76,42.5,-56.24,0.1,120,-0.16834381551362684
T1_blended_top5,7,14,10.0,1,0.6,True,-7.96,52.0,-50.83,0.15,50,-0.17661585954080647
T1_blended_top5,7,14,10.0,1,0.6,False,-7.96,52.0,-50.83,0.15,50,-0.17661585954080647
T3_top5,2,4,10.0,1,0.0,True,-8.15,34.21,-44.87,-0.06,76,-0.17767604098539352
T3_top5,2,4,10.0,1,0.0,False,-8.15,34.21,-44.87,-0.06,76,-0.17767604098539352
T1_top5,2,4,5.0,5,0.6,True,-9.76,42.74,-56.72,0.06,117,-0.17923769923769925
T1_blended_top5,2,4,10.0,5,0.58,False,-3.92,38.18,-20.8,-0.09,275,-0.17981651376146787
T1_top5,3,6,5.0,3,0.0,True,-7.83,44.34,-53.33,0.28,106,-0.18447266703478743
T1_top5,2,4,5.0,5,0.55,True,-10.59,42.15,-57.12,0.04,121,-0.18949759119064005
T1_top5,2,4,10.0,5,0.58,True,-5.62,40.37,-30.99,0.09,109,-0.1914910909659269
T3_top5,2,4,10.0,3,0.55,False,-4.55,37.14,-24.56,0.13,175,-0.20115414710485133
T1_top5,5,10,10.0,5,0.0,True,-5.81,46.43,-35.24,0.26,112,-0.20200331125827814
T1_top5,2,4,10.0,1,0.0,False,-6.99,36.9,-35.05,0.05,84,-0.20359223300970875
T1_top5,2,4,10.0,1,0.0,True,-6.99,36.9,-35.05,0.05,84,-0.20359223300970875
T1_blended_top5,2,4,10.0,3,0.58,False,-4.91,40.57,-24.56,0.09,175,-0.2093857589984351
T1_top5,2,4,5.0,5,0.0,True,-12.38,41.8,-57.98,-0.03,122,-0.2099016615801967
T1_blended_top5,3,6,10.0,5,0.6,False,-5.06,40.1,-23.08,-0.15,197,-0.2101328903654485
T1_top5,2,4,10.0,5,0.6,True,-6.66,40.57,-31.75,0.04,106,-0.21149312977099238
T1_top5,5,10,10.0,1,0.0,True,-6.39,44.05,-35.24,0.24,84,-0.21864238410596024
T1_top5,5,10,10.0,1,0.0,False,-6.39,44.05,-35.24,0.24,84,-0.21864238410596024
T1_blended_top5,2,4,5.0,3,0.0,False,-7.21,37.98,-33.27,0.04,258,-0.21880361832506565
T1_top5,7,14,10.0,5,0.55,False,-7.81,45.79,-34.56,-0.05,428,-0.2196287964004499
T1_blended_top5,5,10,5.0,1,0.55,False,-11.72,44.83,-57.7,0.13,87,-0.22561499148211242
T1_blended_top5,5,10,5.0,1,0.55,True,-11.72,44.83,-57.7,0.13,87,-0.22561499148211242
T3_top5,3,6,10.0,5,0.55,True,-8.89,44.32,-37.81,-0.04,88,-0.2290646740530791
T1_top5,2,4,5.0,3,0.58,True,-11.66,40.38,-56.24,0.13,104,-0.23018518518518516
T1_top5,7,14,10.0,3,0.6,False,-5.85,49.57,-29.33,0.2,232,-0.2314540059347181
T1_blended_top5,5,10,5.0,5,0.55,True,-12.49,48.41,-57.7,0.1,126,-0.23405451448040887
T3_top5,3,6,10.0,1,0.0,False,-13.2,35.14,-54.59,-0.14,74,-0.23745277927684832
T3_top5,3,6,10.0,1,0.0,True,-13.2,35.14,-54.59,-0.14,74,-0.23745277927684832
T1_blended_top5,7,14,5.0,3,0.6,True,-11.97,49.37,-57.97,0.18,79,-0.23952179074105479
T1_top5,2,4,5.0,3,0.6,True,-12.63,40.59,-56.72,0.1,101,-0.24069646569646574
T1_blended_top5,7,14,5.0,3,0.58,True,-11.64,48.89,-57.81,0.23,90,-0.24344839313042
T1_blended_top5,5,10,10.0,5,0.0,True,-9.95,47.86,-44.75,0.13,117,-0.24575956284153003
T1_blended_top5,5,10,10.0,1,0.0,True,-9.97,46.07,-44.75,0.13,89,-0.2462535519125683
T1_blended_top5,5,10,10.0,1,0.0,False,-9.97,46.07,-44.75,0.13,89,-0.2462535519125683
T1_top5,3,6,10.0,5,0.55,False,-6.85,40.65,-26.74,-0.18,428,-0.24693583273251624
T1_top5,2,4,5.0,3,0.55,True,-13.42,40.0,-57.12,0.08,105,-0.24937370956641433
T3_top5,2,4,10.0,3,0.55,True,-8.74,39.08,-35.73,0.07,87,-0.25460931118976315
T1_top5,2,4,5.0,3,0.55,False,-9.29,38.46,-34.59,-0.05,247,-0.26102837875807805
T1_top5,2,4,5.0,3,0.0,True,-15.16,39.62,-57.98,0.02,106,-0.262177009155646
T1_blended_top5,5,10,5.0,1,0.0,True,-16.14,44.32,-59.82,-0.0,88,-0.2653732324893127
T1_blended_top5,5,10,5.0,1,0.0,False,-16.14,44.32,-59.82,-0.0,88,-0.2653732324893127
T1_top5,3,6,10.0,3,0.0,True,-6.67,43.93,-30.14,0.24,107,-0.2656005138086063
T1_blended_top5,5,10,10.0,3,0.58,False,-6.5,46.29,-24.56,0.06,175,-0.26956181533646323
T1_top5,2,4,10.0,5,0.55,True,-9.36,39.64,-33.72,-0.07,111,-0.2695852534562212
T1_blended_top5,2,4,10.0,3,0.0,True,-7.52,40.18,-30.73,0.16,112,-0.2749196344153797
T1_blended_top5,2,4,5.0,3,0.55,False,-9.99,38.4,-35.27,-0.08,250,-0.27543424317617865
T1_blended_top5,2,4,10.0,5,0.6,False,-6.35,35.53,-21.97,-0.29,197,-0.2764475402699173
T1_blended_top5,5,10,5.0,5,0.0,True,-16.86,48.03,-59.82,-0.03,127,-0.2772114436040776
T1_blended_top5,5,10,10.0,3,0.6,True,-11.66,49.3,-43.34,0.06,71,-0.27874605322507895
T3_top5,7,14,10.0,3,0.0,False,-9.06,39.58,-33.32,0.07,144,-0.282465034965035
T1_top5,5,10,10.0,5,0.0,False,-9.58,43.91,-32.42,-0.21,435,-0.28665469778575703
T1_blended_top5,5,10,5.0,3,0.55,False,-12.32,44.8,-40.34,-0.09,250,-0.2980164489598452
T1_top5,5,10,5.0,3,0.55,False,-12.64,44.53,-40.53,-0.09,247,-0.30435829520828317
T1_top5,5,10,5.0,1,0.58,True,-17.03,43.21,-54.68,-0.04,81,-0.30585488505747127
T1_top5,5,10,5.0,1,0.58,False,-17.03,43.21,-54.68,-0.04,81,-0.30585488505747127
T1_top5,2,4,10.0,5,0.0,True,-11.17,39.29,-35.05,-0.15,112,-0.3098474341192788
T1_blended_top5,5,10,10.0,3,0.6,False,-8.23,45.04,-25.43,-0.03,131,-0.3113885735906167
T1_top5,7,14,10.0,5,0.58,False,-12.0,46.04,-37.53,-0.27,417,-0.3114456267843239
T1_top5,5,10,5.0,3,0.58,False,-13.07,45.0,-40.83,-0.12,240,-0.31245517571121206
T1_blended_top5,5,10,10.0,5,0.55,False,-10.32,43.85,-31.76,-0.29,431,-0.31501831501831495
T1_top5,5,10,5.0,5,0.58,True,-17.74,47.5,-54.68,-0.07,120,-0.31860632183908044
T1_blended_top5,5,10,5.0,3,0.0,False,-13.41,44.19,-41.08,-0.12,258,-0.3186787072243346
T3_top5,5,10,10.0,5,0.0,False,-11.27,35.74,-34.29,-0.34,249,-0.31935392462453954
T3_top5,2,4,10.0,5,0.55,True,-12.17,40.43,-36.67,-0.28,94,-0.3230687549774356
T3_top5,7,14,10.0,5,0.0,False,-12.31,39.74,-36.78,-0.3,229,-0.3258337744838539
T1_blended_top5,5,10,10.0,5,0.0,False,-10.93,43.31,-32.23,-0.3,441,-0.32891965091784536
T1_top5,2,4,5.0,3,0.58,False,-12.6,38.75,-36.98,-0.2,240,-0.3317535545023697
T1_blended_top5,5,10,5.0,3,0.55,True,-19.27,46.36,-57.7,0.02,110,-0.3348449744463373
T3_top5,2,4,10.0,5,0.0,False,-11.11,32.95,-31.6,-0.5,346,-0.3407975460122699
T1_top5,2,4,5.0,3,0.0,False,-12.45,37.7,-35.36,-0.19,252,-0.3424092409240924
T1_top5,5,10,5.0,1,0.55,True,-21.17,42.68,-56.94,-0.17,82,-0.36537797721781157
T1_top5,5,10,5.0,1,0.55,False,-21.17,42.68,-56.94,-0.17,82,-0.36537797721781157
T1_top5,5,10,10.0,3,0.58,True,-11.12,46.15,-35.24,0.2,104,-0.3682119205298013
T1_blended_top5,7,14,10.0,5,0.58,True,-16.76,50.0,-44.22,-0.1,92,-0.3706324635117205
T1_top5,3,6,10.0,5,0.58,False,-10.86,41.01,-27.92,-0.45,417,-0.37551867219917007
T1_top5,5,10,5.0,5,0.55,True,-21.86,47.11,-56.94,-0.2,121,-0.3772868484639282
T1_top5,5,10,5.0,1,0.6,False,-22.25,43.59,-57.53,-0.23,78,-0.38014693319665127
T1_top5,5,10,5.0,1,0.6,True,-22.25,43.59,-57.53,-0.23,78,-0.38014693319665127
T1_blended_top5,5,10,5.0,3,0.0,True,-23.31,45.95,-59.82,-0.1,111,-0.38326208484051294
T1_top5,7,14,5.0,3,0.55,False,-17.67,46.96,-45.02,-0.23,247,-0.3839634941329857
T1_top5,5,10,5.0,1,0.0,False,-22.85,42.17,-57.86,-0.23,83,-0.38820931022765887
T1_top5,5,10,5.0,1,0.0,True,-22.85,42.17,-57.86,-0.23,83,-0.38820931022765887
T1_blended_top5,3,6,10.0,3,0.6,False,-9.93,41.98,-24.56,-0.16,131,-0.3884976525821596
T1_top5,5,10,5.0,5,0.6,True,-22.92,47.86,-57.53,-0.26,117,-0.3915940543311123
T1_blended_top5,2,4,10.0,3,0.6,False,-10.11,37.4,-24.56,-0.18,131,-0.3955399061032864
T1_blended_top5,7,14,10.0,5,0.6,True,-20.68,49.35,-50.83,-0.32,77,-0.3989967200463052
T1_top5,5,10,5.0,5,0.0,True,-23.52,46.72,-57.86,-0.26,122,-0.399592252803262
T1_blended_top5,7,14,10.0,5,0.55,False,-15.66,45.01,-37.31,-0.51,431,-0.40877055599060297
T3_top5,5,10,10.0,5,0.0,True,-24.67,39.51,-59.3,-0.48,81,-0.40912106135986737
T1_blended_top5,7,14,5.0,3,0.0,False,-18.28,46.12,-43.66,-0.25,258,-0.4093148231079266
T1_blended_top5,7,14,10.0,5,0.0,False,-15.81,44.67,-37.42,-0.48,441,-0.41150442477876104
T3_top5,2,4,10.0,3,0.0,True,-19.25,37.76,-44.87,-0.32,98,-0.4196642685851319
T1_top5,3,6,10.0,5,0.0,False,-12.39,39.77,-28.11,-0.52,435,-0.4256269323256613
T1_top5,5,10,5.0,3,0.0,False,-18.62,43.65,-42.62,-0.34,252,-0.4268684089867034
T3_top5,3,6,10.0,5,0.0,False,-16.23,34.31,-36.99,-0.74,306,-0.4272176888654909
T1_top5,5,10,5.0,3,0.58,True,-24.12,45.19,-54.68,-0.14,104,-0.4331896551724138
T1_top5,3,6,10.0,3,0.55,False,-13.97,42.15,-31.21,-0.24,261,-0.4337162371934182
T1_blended_top5,7,14,5.0,3,0.55,False,-19.96,46.4,-44.82,-0.34,250,-0.43561763422086425
T1_top5,7,14,5.0,3,0.58,False,-21.33,47.08,-47.46,-0.39,240,-0.4401568303755674
T1_top5,2,4,10.0,5,0.55,False,-11.06,37.62,-24.09,-0.5,428,-0.4408130729374253
T1_blended_top5,5,10,10.0,3,0.55,True,-17.92,47.27,-38.78,0.0,110,-0.4504776269482152
T1_blended_top5,7,14,5.0,1,0.0,True,-31.99,46.59,-67.64,-0.41,88,-0.4660547785547785
T1_blended_top5,7,14,5.0,1,0.0,False,-31.99,46.59,-67.64,-0.41,88,-0.4660547785547785
T1_top5,7,14,10.0,5,0.0,False,-19.85,45.06,-41.37,-0.64,435,-0.4684918574463064
T1_top5,5,10,10.0,3,0.6,True,-16.71,46.53,-35.24,0.02,101,-0.47031456953642387
T1_top5,7,14,10.0,1,0.58,False,-22.67,46.91,-46.73,-0.2,81,-0.47496333542845176
T1_top5,7,14,10.0,1,0.58,True,-22.67,46.91,-46.73,-0.2,81,-0.47496333542845176
T1_top5,5,10,5.0,3,0.55,True,-27.92,44.76,-56.94,-0.26,105,-0.4818778046254747
T1_top5,7,14,10.0,5,0.58,True,-23.09,48.62,-46.73,-0.22,109,-0.48376283260004194
T1_top5,5,10,5.0,3,0.6,True,-28.9,45.54,-57.53,-0.31,101,-0.49376388177003244
T1_blended_top5,7,14,5.0,5,0.0,True,-33.92,49.61,-67.64,-0.49,127,-0.4941724941724942
T3_top5,3,6,10.0,3,0.55,True,-19.44,41.25,-38.16,-0.3,80,-0.4964249233912156
T1_blended_top5,7,14,5.0,1,0.55,True,-34.73,45.98,-68.94,-0.51,87,-0.49656848727480696
T1_blended_top5,7,14,5.0,1,0.55,False,-34.73,45.98,-68.94,-0.51,87,-0.49656848727480696
T1_top5,5,10,5.0,3,0.0,True,-29.45,44.34,-57.86,-0.31,106,-0.500339789330615
T1_top5,3,6,10.0,3,0.58,False,-16.25,42.52,-31.21,-0.35,254,-0.504501707544241
T3_top5,3,6,10.0,3,0.55,False,-13.98,37.5,-26.52,-0.26,160,-0.5079941860465117
